#	E Aleutian Islands 	Atka										
1991	2019											
	12											
	1991	1994	1997	2000	2002	2004	2006	2010	2012	2014	2016	2018
	77279.4	274981.2	140816.9	2962.1	250699.4	511598.9	362514.8	475957.7	34158.8	303825.1	158710.6	193832.7
	63798.86927	113066.8845	99362.30375	1914.27103	125139.4785	140919.1812	190952.966	288024.3846	15373.06344	128901.3368	78890.36163	97622.61873
