#	shortraker rockfish		Species								
1980	2013										
	11										
	1980	1983	1986	1991	1994	1997	2000	2002	2004	2006	2010
	6874.1	35830.6	18152.6	23759.8	28243.5	38486.7	37797.1	16846.3	33214.8	12960.8	18238.7
	3777.623823	6659.390938	5054.356065	15155.27232	5976.358323	9997.874879	16579.51435	3228.172185	12213.06449	3034.202744	4257.941624
