#	WESTERN GOA		shortraker rockfish									
1984	2013											
	12											
	1984	1987	1990	1993	1996	1999	2001	2003	2005	2007	2009	2011
	4874	3231.9	283.9	2774.5	1904.9	2208.3	4312.9	11166.4	5946.1	2492.3	8809.6	2464
	2429.334762	984.5431728	171.0869799	1837.154231	727.7362611	839.7370737	1438.894615	4791.031435	2654.842914	881.3993252	6726.549215	1543.283863
