#	Sum		longnose skate										
1984	2013												
12													
	1984	1987	1990	1993	1996	1999	2001	2003	2005	2007	2009	2011	
	9002.1	6630.8	11995	17802.5	26225.7	39333.3	23274.6	39603	41448.9	34420.6	36652.4	33911.2	
	3457.48214	2378.60881	2678.937045	2176.856526	3572.097504	5472.656087	3678.645279	3601.055264	3389.393434	3683.626435	3276.382178	3827.812664	




