#	yellow Irish lord		Species								
1980	2013										
	11										
	1980	1983	1986	1991	1994	1997	2000	2002	2004	2006	2010
	2462	5048.8	10064.8	3812.6	7227.2	4667.1	6710.6	4239.9	8356.6	10796.6	15416.1
	557.7156752	1529.249045	3151.890804	551.543669	2378.786853	1462.165417	1039.869742	568.7705132	1424.132369	1738.160086	4660.800751

