1984	2013											
12												
	1984	1987	1990	1993	1996	1999	2001	2003	2005	2007	2009	2011
	1945.4	43	3363.3	7047.4	1921.4	2856.2	1774	289.5	10757.3	4047.8	654.6	538
	1297.983463	23.9493674	2900.507041	6086.043445	989.5777309	1648.410643	1232.363037	110.3550157	5593.542399	3328.897967	275.0828472	280.6497343

