#	Sum		shortraker rockfish									
1984	2013											
12												
	1984	1987	1990	1993	1996	1999	2001	2003	2005	2007	2009	2011
	18557.4	42851.4	12681.4	19472	20258.3	28274.7	17415	42023.1	42567.7	35125	44185.2	64835.1
	5901.631288	14021.49551	3014.216201	3933.79852	4531.320773	5513.064711	3252.644512	9009.353695	8307.751733	8182.351104	8935.335015	21481.19107
