#	CENTRAL GOA		longnose skate										
1984	2013												
12													
	1984	1987	1990	1993	1996	1999	2001	2003	2005	2007	2009	2011	
	2280.3	2667.1	8707.8	14158.2	20327.9	29872.1	23170.5	25740.8	29853.3	26033.9	25533.8	23608.5	
	1747.595826	811.2837256	2506.590186	2070.003842	3420.218372	5228.178498	3677.907829	2976.157265	2814.012616	3164.441618	2599.487913	3370.371728	
