#	EASTERN GOA		longnose skate										
1984	2013												
11													
	1984	1987	1990	1993	1996	1999		2003	2005	2007	2009	2011	
	6721.8	3922.9	2242.2	3538.9	5619.9	7713.9		13080.5	9876.2	7759	9904.2	9362.2	
	2983.302127	2235.72418	579.6819513	669.3960216	1014.984226	1336.001552		1996.632363	1783.748293	1862.782819	1838.497719	1768.292126	
