#	EASTERN GOA		shortraker rockfish									
1984	2013											
11												
	1984	1987	1990	1993	1996	1999		2003	2005	2007	2009	2011
	8339.1	7487.1	7641.5	9642.3	8221.8	13676		13568.5	19538.3	22447.2	18626.3	29876.5
	5190.896975	1551.214406	1945.13636	2209.454418	2208.321779	1943.891831		5066.792161	5406.699473	7786.10713	4003.591622	12889.00974
