#	shortspine thornyhead		Species								
1980	2013										
	11										
	1980	1983	1986	1991	1994	1997	2000	2002	2004	2006	2010
	930.6	3627.1	6860.2	6340.7	7310.5	10441.3	11699.8	15255.2	18280.1	18844.2	19126.9
	169.0892547	681.053142	1241.710662	1477.049959	1146.054736	1924.178081	2044.72325	2934.094706	3351.762685	2236.266125	2984.689998
