1993	2012														
16															
1993	1994	1995	1996	1997	1998	1999	2000	2005	2006	2007	2008	2009	2010	2011	2012
1.85	1.26	1.66	1.53	0.81	0.94	0.38	0.68	0.68	0.68	0.58	0.94	0.55	1.05	1.86	0.54
0.3	0.19	0.23	0.29	0.18	0.18	0.11	0.16	0.13	0.18	0.15	0.19	0.12	0.15	0.27	0.13

