#	EASTERN GOA		Dover sole									
1984	2013											
11												
	1984	1987	1990	1993	1996	1999		2003	2005	2007	2009	2011
	11592	26194.3	23839.2	39663.6	40928.2	38648.1		46864.9	38824.1	25809.6	35389.4	41150.4
	1357.305486	3461.923835	2695.16397	5370.071452	4819.429013	3705.000939		8401.354932	5792.425531	5281.084523	4578.915484	6027.66783
