1984	2013											
	12											
	1984	1987	1990	1993	1996	1999	2001	2003	2005	2007	2009	2011
	0	3366.3	1.6	73.6	72.2	0	23.2	38	194.7	52.5	14.7	0
	0	3366.324004	1.638633861	53.63616745	46.58828128	0	22.59592672	33.53087711	188.4365484	31.24538944	14.70767284	0
